ticket_id,created_at,closed_at,channel,product,category,issue_subtype,priority,status,customer_text,agent_response,resolution_time_seconds,first_contact_resolved,escalated_to,sla_breach,pii_flag,pii_entities_found,anonymized_at,is_gold_example,gold_signal,source,kb_refs,data_consent,retention_expires_at,language
TKT-00126,2025-12-24T12:29:39,,email,DataVault,technical,login_fail,critical,escalated,Two-factor authentication stopped working. I'm not receiving the SMS codes.,I've resent the 2FA setup link to your email. Please re-enroll your device using the new link.,85046,0,senior_support,1,0,,2025-12-24T12:29:39,0,,synthetic,KB-7;KB-14,1,2028-12-23,en
TKT-00475,2026-03-04T12:29:39,,chat,CloudSync,returns,exchange_request,low,pending,I'd like to exchange this for a different size. How do I initiate an exchange?,Your refund was processed on our end. It may be delayed by your bank. Here's your refund confirmation number.,24236,0,senior_support,0,0,,2026-03-04T12:29:39,0,agent_corrected,bitext,,1,2029-03-03,en
TKT-00504,2025-05-19T12:29:39,,email,EnterpriseSuite,account,two_factor_issue,low,pending,I need to change the email address on my account. The old one no longer exists.,Your account deletion request has been submitted. All data will be permanently removed within 30 days per our policy.,76219,1,senior_support,1,0,,2025-05-19T12:29:39,0,,synthetic,KB-23;KB-19,1,2028-05-18,en
TKT-00163,2025-08-09T12:29:39,2025-08-10T09:09:58,phone,BasicPlan,technical,feature_not_working,medium,closed,The dashboard is loading very slowly. It takes over 2 minutes to display anything.,I've triggered a manual sync on your account. Please allow up to 30 minutes and then refresh your devices.,74419,1,senior_support,1,0,,2025-08-09T12:29:39,0,,bitext,KB-15;KB-12;KB-10,1,2028-08-08,hi
TKT-00535,2025-08-16T12:29:39,2025-08-16T16:29:23,social,BasicPlan,returns,exchange_request,high,resolved,The item I received is damaged. The packaging was intact but the product inside is broken.,I'm sorry to hear the item arrived damaged. I've initiated a replacement shipment and you should receive tracking info within 24 hours.,14384,0,billing_team,0,0,,2025-08-16T12:29:39,0,,internal,KB-19;KB-7;KB-2,1,2028-08-15,en
TKT-00053,2025-08-20T12:29:39,,social,CloudSync,account,email_change,high,pending,I need to change the email address on my account. The old one no longer exists.,I've identified the bug with the save button. I've manually updated your billing address and reported the bug to our team.,70856,0,billing_team,1,0,,2025-08-20T12:29:39,0,,internal,KB-20,1,2028-08-19,en
TKT-00088,2025-05-03T12:29:39,,web,EnterpriseSuite,returns,refund_not_received,low,escalated,I received the wrong item entirely. I ordered the blue model but got the red one.,Your refund was processed on our end. It may be delayed by your bank. Here's your refund confirmation number.,67508,0,senior_support,1,0,,2025-05-03T12:29:39,1,reviewer_confirmed,internal,,1,2028-05-02,en
TKT-00184,2025-09-02T12:29:39,2025-09-03T01:40:48,phone,ProPlan,account,profile_update,high,closed,I want to permanently delete my account and all associated data.,I've adjusted your account permissions to allow team invitations. Please try again and let me know if you need further help.,47469,0,senior_support,1,0,,2025-09-02T12:29:39,0,reviewer_confirmed,bitext,,1,2028-09-01,en
TKT-00054,2025-11-14T12:29:39,,social,ProPlan,other,complaint,medium,pending,I'd like to file a formal complaint about the service outage last weekend.,"We retain account data for 90 days after closure, after which it is permanently deleted per our privacy policy.",29335,0,billing_team,1,1,EMAIL_ADDRESS,2025-11-14T12:29:39,1,,bitext,KB-5,1,2028-11-13,en
TKT-00155,2026-03-06T12:29:39,,web,CloudSync,other,general_inquiry,critical,escalated,I'd like to file a formal complaint about the service outage last weekend.,"We retain account data for 90 days after closure, after which it is permanently deleted per our privacy policy.",47597,0,billing_team,1,1,PERSON;EMAIL_ADDRESS,2026-03-06T12:29:39,0,reviewer_confirmed,internal,KB-2,1,2029-03-05,en
TKT-00246,2025-08-05T12:29:39,2025-08-06T10:05:39,email,BasicPlan,returns,wrong_item,high,resolved,I received the wrong item entirely. I ordered the blue model but got the red one.,I've initiated an exchange request. Please use the prepaid label attached and your new size will ship within 2 business days.,77760,1,,1,0,,2025-08-05T12:29:39,0,,synthetic,,1,2028-08-04,en
TKT-00070,2025-01-26T12:29:39,2025-01-26T15:38:58,chat,MobileApp,returns,refund_not_received,medium,closed,I'd like to exchange this for a different size. How do I initiate an exchange?,I apologize for the incorrect item. I've arranged a free return label and your correct order will ship once we receive the return.,11359,1,billing_team,0,0,,2025-01-26T12:29:39,0,,bitext,KB-20;KB-19;KB-3,1,2028-01-26,en
TKT-00040,2025-11-13T12:29:39,2025-11-14T02:33:42,social,ProPlan,returns,item_damaged,medium,resolved,I returned my item 2 weeks ago but still haven't received my refund. Where is my money?,I've initiated an exchange request. Please use the prepaid label attached and your new size will ship within 2 business days.,50643,0,senior_support,1,1,PHONE_NUMBER,2025-11-13T12:29:39,0,,synthetic,,1,2028-11-12,en
TKT-00531,2025-09-21T12:29:39,2025-09-21T17:16:21,phone,ProPlan,other,data_export,critical,resolved,Can you tell me how long you retain customer data after account closure?,I've logged your formal complaint and our quality assurance team will follow up within 2 business days.,17202,1,,0,1,EMAIL_ADDRESS,2025-09-21T12:29:39,0,,synthetic,,1,2028-09-20,hi
TKT-00191,2026-03-18T12:29:39,2026-03-18T21:47:39,chat,ProPlan,account,email_change,low,resolved,I need to add a team member to my account but the invite option is greyed out.,I've adjusted your account permissions to allow team invitations. Please try again and let me know if you need further help.,33480,0,billing_team,1,1,PERSON;EMAIL_ADDRESS;PHONE_NUMBER,2026-03-18T12:29:39,0,reviewer_confirmed,synthetic,KB-23,1,2029-03-17,en
TKT-00342,2025-10-28T12:29:39,2025-10-29T01:43:02,social,MobileApp,billing,refund_request,high,closed,My credit card was charged $99 but the plan costs $49. Please fix this billing error.,I can confirm your subscription was cancelled. The charge has been reversed and a refund issued. Please allow 3–5 business days.,47603,1,,1,1,PERSON;EMAIL_ADDRESS;PHONE_NUMBER,2025-10-28T12:29:39,0,reviewer_confirmed,synthetic,KB-6;KB-12;KB-18,1,2028-10-27,hi
TKT-00283,2026-01-16T12:29:39,2026-01-16T23:41:32,email,CloudSync,other,feature_request,medium,closed,I'd like to file a formal complaint about the service outage last weekend.,"We retain account data for 90 days after closure, after which it is permanently deleted per our privacy policy.",40313,0,,1,0,,2026-01-16T12:29:39,0,reviewer_confirmed,bitext,,1,2029-01-15,en
TKT-00248,2025-11-07T12:29:39,,email,EnterpriseSuite,billing,duplicate_charge,medium,escalated,I cancelled my subscription 2 weeks ago but still got charged. Please reverse this.,I've reviewed your account and confirmed the duplicate charge. A refund of the full amount has been processed and should appear within 3–5 business days.,83465,0,billing_team,1,1,PERSON;EMAIL_ADDRESS,2025-11-07T12:29:39,0,reviewer_confirmed,synthetic,KB-23;KB-20,1,2028-11-06,en
TKT-00292,2025-01-26T12:29:39,2025-01-26T18:54:32,email,DataVault,account,profile_update,medium,resolved,I need to add a team member to my account but the invite option is greyed out.,I've updated your email address. You'll receive a confirmation at both addresses. Please verify the new one within 24 hours.,23093,0,senior_support,0,1,PHONE_NUMBER,2025-01-26T12:29:39,0,,internal,KB-3,1,2028-01-26,en
TKT-00027,2025-04-21T12:29:39,2025-04-22T03:04:13,social,ProPlan,technical,slow_performance,low,closed,I can't log into my account. It keeps saying invalid password even after I reset it.,I've resent the 2FA setup link to your email. Please re-enroll your device using the new link.,52474,1,billing_team,1,0,,2025-04-21T12:29:39,0,,synthetic,KB-12;KB-9,1,2028-04-20,en
TKT-00367,2025-07-19T12:29:39,2025-07-19T19:36:35,web,DataVault,account,profile_update,low,resolved,I need to add a team member to my account but the invite option is greyed out.,"I've unlocked your account. For security, I've also sent you a verification email. Please confirm your identity to restore full access.",25616,1,billing_team,0,0,,2025-07-19T12:29:39,0,agent_corrected,synthetic,KB-18;KB-19,1,2028-07-18,en
TKT-00077,2025-06-04T12:29:39,2025-06-05T04:38:53,web,DataVault,account,account_deletion,low,closed,I can't update my billing address in the profile settings. The save button doesn't work.,"I've unlocked your account. For security, I've also sent you a verification email. Please confirm your identity to restore full access.",58154,1,senior_support,1,1,EMAIL_ADDRESS,2025-06-04T12:29:39,1,,internal,KB-11,1,2028-06-03,hi
TKT-00142,2025-01-21T12:29:39,2025-01-22T01:23:00,phone,ProPlan,other,data_export,critical,resolved,I have a suggestion: it would be great if you added dark mode to the mobile app.,"You can export your data in CSV, JSON, or PDF formats from Settings → Data → Export. Exports are ready within 1 hour.",46401,0,,1,1,PHONE_NUMBER,2025-01-21T12:29:39,0,reviewer_confirmed,internal,KB-6;KB-24,1,2028-01-21,en
TKT-00210,2025-09-12T12:29:39,,chat,BasicPlan,returns,wrong_item,high,pending,I received the wrong item entirely. I ordered the blue model but got the red one.,I'm sorry to hear the item arrived damaged. I've initiated a replacement shipment and you should receive tracking info within 24 hours.,26290,0,senior_support,0,0,,2025-09-12T12:29:39,0,,synthetic,KB-20;KB-1;KB-18,1,2028-09-11,en
TKT-00171,2025-03-17T12:29:39,,chat,DataVault,technical,sync_error,high,pending,The dashboard is loading very slowly. It takes over 2 minutes to display anything.,"I've flagged this app crash to our engineering team. As a workaround, please try clearing the app cache from settings.",63334,0,billing_team,1,1,EMAIL_ADDRESS,2025-03-17T12:29:39,1,reviewer_confirmed,bitext,,1,2028-03-16,en
TKT-00003,2025-11-05T12:29:39,2025-11-05T18:53:30,email,CloudSync,account,account_locked,medium,closed,I can't update my billing address in the profile settings. The save button doesn't work.,I've adjusted your account permissions to allow team invitations. Please try again and let me know if you need further help.,23031,0,billing_team,0,0,,2025-11-05T12:29:39,0,,bitext,KB-18,1,2028-11-04,en
TKT-00365,2026-01-24T12:29:39,,web,MobileApp,account,account_deletion,medium,pending,I can't update my billing address in the profile settings. The save button doesn't work.,Your account deletion request has been submitted. All data will be permanently removed within 30 days per our policy.,35431,1,billing_team,1,0,,2026-01-24T12:29:39,0,reviewer_confirmed,bitext,KB-19,1,2029-01-23,en
TKT-00533,2025-01-09T12:29:39,,chat,BasicPlan,returns,item_damaged,medium,pending,I returned my item 2 weeks ago but still haven't received my refund. Where is my money?,I'm sorry to hear the item arrived damaged. I've initiated a replacement shipment and you should receive tracking info within 24 hours.,75603,0,senior_support,1,1,EMAIL_ADDRESS,2025-01-09T12:29:39,0,agent_corrected,synthetic,KB-16;KB-10,1,2028-01-09,en
TKT-00508,2025-08-11T12:29:39,2025-08-12T09:12:06,email,BasicPlan,billing,subscription_cancel,high,resolved,I need a refund for last month. The service was down for 3 days and I couldn't use it.,I've reviewed your account and confirmed the duplicate charge. A refund of the full amount has been processed and should appear within 3–5 business days.,74547,1,,1,0,,2025-08-11T12:29:39,0,reviewer_confirmed,bitext,KB-18;KB-9,1,2028-08-10,en
TKT-00157,2026-05-15T12:29:39,,phone,EnterpriseSuite,billing,invoice_error,high,escalated,My credit card was charged $99 but the plan costs $49. Please fix this billing error.,I've reviewed the service outage and applied a prorated credit to your account for the 3 days of downtime.,54090,1,,1,0,,2026-05-15T12:29:39,0,reviewer_confirmed,synthetic,KB-15;KB-21,1,2029-05-14,en
TKT-00078,2025-03-07T12:29:39,2025-03-07T18:37:43,chat,EnterpriseSuite,technical,app_crash,medium,closed,My data isn't syncing between devices. Everything is stuck from 3 days ago.,I've triggered a manual sync on your account. Please allow up to 30 minutes and then refresh your devices.,22084,1,senior_support,0,0,,2025-03-07T12:29:39,0,,synthetic,KB-9;KB-15;KB-12,1,2028-03-06,hi
TKT-00181,2025-10-26T12:29:39,,phone,CloudSync,returns,item_damaged,low,escalated,I received the wrong item entirely. I ordered the blue model but got the red one.,I apologize for the incorrect item. I've arranged a free return label and your correct order will ship once we receive the return.,22050,1,,0,0,,2025-10-26T12:29:39,1,agent_corrected,bitext,,1,2028-10-25,en
TKT-00140,2025-04-26T12:29:39,2025-04-27T02:58:56,email,CloudSync,other,general_inquiry,critical,resolved,I have a suggestion: it would be great if you added dark mode to the mobile app.,"We retain account data for 90 days after closure, after which it is permanently deleted per our privacy policy.",52157,0,billing_team,1,0,,2025-04-26T12:29:39,0,reviewer_confirmed,synthetic,KB-5,1,2028-04-25,en
TKT-00214,2026-05-11T12:29:39,2026-05-11T13:48:26,chat,CloudSync,technical,feature_not_working,medium,closed,Two-factor authentication stopped working. I'm not receiving the SMS codes.,I've resent the 2FA setup link to your email. Please re-enroll your device using the new link.,4727,1,billing_team,0,1,EMAIL_ADDRESS,2026-05-11T12:29:39,0,,synthetic,KB-17;KB-21;KB-18,1,2029-05-10,en
TKT-00376,2025-02-14T12:29:39,,phone,MobileApp,account,account_deletion,high,escalated,I need to change the email address on my account. The old one no longer exists.,Your account deletion request has been submitted. All data will be permanently removed within 30 days per our policy.,45624,0,senior_support,1,1,PERSON;EMAIL_ADDRESS;PHONE_NUMBER,2025-02-14T12:29:39,1,agent_corrected,bitext,KB-16;KB-18,1,2028-02-14,en
TKT-00419,2025-06-07T12:29:39,2025-06-08T06:26:17,email,DataVault,account,two_factor_issue,high,resolved,I need to change the email address on my account. The old one no longer exists.,I've identified the bug with the save button. I've manually updated your billing address and reported the bug to our team.,64598,1,billing_team,1,1,PHONE_NUMBER,2025-06-07T12:29:39,0,agent_corrected,synthetic,KB-13;KB-8;KB-9,1,2028-06-06,en
